passengerId,longestRun
3918,6
4900,6
6357,6
8592,6
11858,6
897,6
3226,6
3698,6
4158,6
4929,6
10703,6
11316,6
8222,6
9517,6
10708,6
10862,6
11025,6
2259,6
3098,6
5482,6
7066,6
7098,6
7910,6
8650,6
13898,6
1223,6
4000,6
5697,6
7324,6
7576,6
804,6
2914,6
5847,6
6176,6
6890,6
9914,6
10264,6
10416,6
12184,6
2238,6
2874,6
7222,6
8249,6
8482,6
5211,6
6911,6
8051,6
8231,6
9258,6
9470,6
11194,6
12727,6
961,6
5222,6
5251,6
5427,6
6939,6
1653,6
2513,6
5571,6
6732,6
9968,6
1561,6
3124,6
4418,6
7497,6
8003,6
9435,6
9640,6
12542,6
1537,6
1675,6
9209,6
11627,6
4865,6
7744,6
8689,6
10018,6
10180,6
10626,6
11119,6
13830,6
14044,6
385,6
830,6
2007,6
4293,6
6460,6
6953,6
7331,6
7604,6
9255,6
12328,6
1892,6
3685,6
5961,6
5981,6
6095,6
7188,6
7325,6
8999,6
9714,6
10234,6
10502,6
10651,6
10979,6
2018,6
3885,6
4230,6
7306,6
8123,6
406,6
412,6
784,6
5930,6
12057,6
3296,6
4858,6
7634,6
9687,6
11883,6
3166,6
3359,6
3725,6
5006,6
5756,6
6705,6
8902,6
10445,6
10640,6
10654,6
10910,6
11213,6
2650,6
3211,6
3743,6
4758,6
5586,6
9446,6
5037,6
5160,6
5647,6
9027,6
9270,6
916,6
1418,6
2169,6
2644,6
3183,6
3481,6
4267,6
5219,6
5852,6
11562,6
11839,6
12192,6
13685,6
6528,6
7516,6
7684,6
7788,6
8141,6
9205,6
9286,6
11162,6
1398,6
1890,6
2496,6
3741,6
4874,6
6267,6
8255,6
9426,6
12543,6
3076,6
3116,6
6538,6
6668,6
8239,6
9264,6
11120,6
11361,6
388,6
3621,6
5909,6
6096,6
7418,6
7600,6
9677,6
9689,6
409,6
1777,6
5843,6
9734,6
333,6
707,6
1215,6
2726,6
2772,6
4989,6
4994,6
5112,6
9629,6
9783,6
11729,6
2532,6
4120,6
6616,6
8280,6
8511,6
9039,6
10433,6
372,6
685,6
995,6
1848,6
2407,6
3579,6
4606,6
6469,6
7080,6
9611,6
10037,6
1583,6
7589,6
10358,6
11829,6
12170,6
2042,6
4376,6
4726,6
5266,6
5516,6
5828,6
8811,6
11615,6
599,6
3244,6
3276,6
4040,6
4530,6
8037,6
8886,6
9642,6
9759,6
11311,6
12533,6
12558,6
519,6
1729,6
3817,6
4018,6
5442,6
7160,6
12340,6
1477,6
2284,6
2549,6
3144,6
4481,6
4851,6
5620,6
8152,6
8672,6
10240,6
14077,6
556,6
711,6
2038,6
2998,6
4032,6
4756,6
9439,6
11469,6
11863,6
1206,6
4246,6
4828,6
5286,6
6116,6
355,6
1542,6
2092,6
5334,6
6097,6
7361,6
9732,6
10352,6
11250,6
12473,6
291,6
5344,6
5595,6
7236,6
7748,6
774,6
2635,6
3753,6
4524,6
6687,6
6718,6
7346,6
7861,6
704,6
1122,6
2320,6
3798,6
5624,6
7343,6
9754,6
10869,6
12704,6
13249,6
1773,6
2239,6
7355,6
12190,6
5960,6
8982,6
9471,6
10376,6
10953,6
11572,6
12063,6
3030,6
5496,6
7806,6
8208,6
9624,6
13571,6
715,6
1427,6
1458,6
4349,6
4979,6
1473,6
1722,6
1878,6
2170,6
2256,6
3111,6
3987,6
4688,6
6508,6
7709,6
10054,6
10791,6
11001,6
699,6
1608,6
1644,6
2213,6
3978,6
4304,6
6729,6
10112,6
10572,6
280,6
348,6
2455,6
3484,6
6578,6
8402,6
9084,6
10326,6
6,6
4365,6
5343,6
7182,6
7617,6
8492,6
9230,6
572,6
5770,6
8185,6
13264,6
2422,6
3602,6
4091,6
5701,6
8546,6
10737,6
13630,6
308,6
328,6
1130,6
1410,6
5031,6
9092,6
10283,6
20,6
2161,6
3115,6
3167,6
3415,6
6506,6
8217,6
9086,6
9940,6
9981,6
11557,6
11735,6
500,6
1171,6
4355,6
7349,6
7775,6
8551,6
10434,6
11028,6
4258,6
6655,6
7490,6
8201,6
13471,6
13654,6
295,6
1245,6
3497,6
6020,6
6165,6
6452,6
6963,6
432,6
1394,6
4038,6
4176,6
5551,6
11048,6
14008,6
7028,6
8742,6
8957,6
9121,6
12374,6
12567,6
13791,6
647,6
1113,6
1968,6
2405,6
2464,6
2694,6
3871,6
6583,6
6959,6
7019,6
7523,6
8374,6
9444,6
944,6
983,6
1251,6
5347,6
10035,6
10331,6
10378,6
12112,6
3730,6
3827,6
4136,6
4221,6
4631,6
7101,6
7794,6
8263,6
9622,6
9998,6
11037,6
11919,6
12341,6
634,6
2245,6
3726,6
3833,6
7362,6
10117,6
11765,6
12230,6
12452,6
12520,6
13579,6
1951,6
3473,6
4832,6
5147,6
9131,6
9691,6
9977,6
10271,6
1518,6
2224,6
3075,6
5626,6
6127,6
6160,6
7578,6
7672,6
8044,6
9313,6
1811,6
2803,6
6193,6
8690,6
9191,6
3135,6
9402,6
10720,6
2499,6
5311,6
6879,6
8563,6
8705,6
8941,6
9711,6
11373,6
12506,6
1642,6
3369,6
4536,6
5488,6
5735,6
5924,6
9690,6
10266,6
10520,6
10742,6
11107,6
2451,6
2623,6
2652,6
5227,6
7165,6
7420,6
9327,6
9429,6
2785,6
6906,6
7798,6
8248,6
8524,6
8844,6
10412,6
11304,6
12815,6
1486,6
5327,6
6072,6
10780,6
11354,6
11432,6
12262,6
257,6
826,6
5554,6
8720,6
10498,6
13378,6
1603,6
1874,6
2131,6
3080,6
3181,6
5610,6
5713,6
6134,6
9664,6
1048,6
1375,6
2909,6
3762,6
7517,6
7926,6
8870,6
10130,6
11527,6
12775,6
1559,6
1846,6
1979,6
4110,6
4505,6
5265,6
6588,6
7427,6
10330,6
1632,6
3285,6
3522,6
4478,6
6921,6
9501,6
10107,6
10289,6
3434,6
3686,6
4308,6
5667,6
8593,6
10940,6
2691,6
2834,6
3835,6
6787,6
7606,6
7765,6
8939,6
9462,6
9628,6
1194,6
2438,6
3898,6
4195,6
6042,6
8504,6
8954,6
11939,6
327,6
1576,6
2257,6
2278,6
3999,6
7174,6
8406,6
8688,6
9805,6
5044,6
8082,6
9287,6
2157,6
3092,6
5048,6
10665,6
10706,6
13553,6
13680,6
1073,6
2149,6
2817,6
2942,6
11148,6
11874,6
3412,6
4281,6
5573,6
5946,6
7393,6
8212,6
9342,6
10365,6
10796,6
523,6
3610,6
4625,6
8267,6
12428,6
979,6
