passengerId,longestRun
833,14
451,14
2656,14
7810,14
362,14
613,14
3436,14
368,14
7118,14
1276,14
8036,14
350,14
2684,14
3180,14
11483,14
3670,14
7877,14
1288,14
435,14
603,14
5959,14
5819,14
3453,14
631,14
6365,14
3645,14
479,14
1444,14
6050,14
920,14
5467,14
1917,14
2485,14
2412,14
5096,14
1029,14
3937,14
1250,14
4034,14
64,14
4247,14
6084,14
5330,14
3527,14
6166,14
8024,14
1263,14
366,14
5043,14
4542,14
1248,14
5760,14
6059,14
6882,14
381,14
6591,14
290,14
3093,14
7209,14
1254,14
1315,14
4080,14
2277,14
6052,14
6093,14
8821,14
4632,14
6548,14
5136,14
6001,14
9620,14
364,14
4379,14
8704,14
3461,14
3153,14
3801,14
3560,14
968,14
1740,14
4502,14
1562,14
8609,14
8684,14
2604,14
4802,14
5012,14
1196,14
4283,14
3472,14
3883,14
199,14
690,14
5081,14
8045,14
4854,14
4903,14
5009,14
5198,14
5073,14
8048,14
18,14
1246,14
5544,14
2511,14
