passengerId,longestRun
1238,7
1580,7
1645,7
2122,7
3175,7
4818,7
6336,7
6658,7
7754,7
7833,7
9427,7
12940,7
13623,7
540,7
8105,7
1270,7
1618,7
1650,7
2572,7
4489,7
7879,7
11393,7
137,7
4239,7
8743,7
883,7
2249,7
3561,7
3566,7
5578,7
5682,7
5695,7
10632,7
11745,7
12284,7
898,7
2247,7
4357,7
7584,7
11143,7
11243,7
2035,7
3242,7
4291,7
4396,7
4583,7
4612,7
12530,7
513,7
1005,7
1133,7
4624,7
5030,7
6678,7
974,7
4512,7
7131,7
9035,7
9324,7
9898,7
5375,7
7342,7
9006,7
11885,7
5962,7
9405,7
11327,7
11911,7
1198,7
2200,7
4263,7
5367,7
5417,7
7562,7
8172,7
11876,7
12355,7
3043,7
4683,7
939,7
5699,7
7550,7
10727,7
11072,7
28,7
183,7
2313,7
4326,7
7613,7
8976,7
9781,7
10414,7
1243,7
1296,7
4424,7
8877,7
12286,7
2945,7
3582,7
6820,7
7594,7
7796,7
587,7
988,7
2697,7
4843,7
7838,7
9443,7
10043,7
688,7
2678,7
3595,7
6863,7
8006,7
8130,7
8747,7
11686,7
2335,7
2439,7
3133,7
5758,7
5993,7
8980,7
9935,7
384,7
1019,7
6040,7
9442,7
11111,7
908,7
1350,7
5405,7
7676,7
8967,7
9498,7
10116,7
1866,7
1877,7
5480,7
8674,7
10950,7
13644,7
2629,7
3284,7
4610,7
5080,7
6904,7
9840,7
1260,7
2531,7
3054,7
3328,7
3548,7
6201,7
9824,7
2675,7
4394,7
5105,7
11368,7
11717,7
13440,7
548,7
2168,7
2753,7
5062,7
6572,7
91,7
1659,7
1820,7
6045,7
3239,7
3814,7
11711,7
12273,7
222,7
3108,7
3886,7
3905,7
10053,7
10747,7
10776,7
11948,7
12535,7
5282,7
5953,7
9723,7
11888,7
12203,7
2517,7
5025,7
5500,7
6835,7
7124,7
7210,7
8005,7
8047,7
8658,7
8969,7
11187,7
12910,7
225,7
2148,7
2414,7
2774,7
6740,7
7580,7
8131,7
8375,7
13549,7
3991,7
6795,7
11105,7
224,7
2628,7
4784,7
6350,7
8178,7
8595,7
10409,7
2612,7
3140,7
8163,7
9166,7
9512,7
177,7
5162,7
6394,7
8722,7
2466,7
2829,7
4822,7
5547,7
6774,7
10604,7
4469,7
4893,7
8271,7
906,7
1306,7
5639,7
8218,7
10480,7
11514,7
12003,7
12032,7
935,7
1681,7
7555,7
9340,7
10002,7
1491,7
6720,7
9399,7
9418,7
797,7
3283,7
3648,7
4561,7
4973,7
5499,7
12408,7
13878,7
2775,7
4351,7
5811,7
13251,7
1302,7
1798,7
2475,7
2763,7
4475,7
6481,7
7271,7
9088,7
9763,7
1400,7
2967,7
4438,7
5539,7
12574,7
1922,7
2633,7
3172,7
7707,7
7789,7
182,7
3032,7
4877,7
8987,7
10497,7
440,7
2471,7
4151,7
6375,7
7812,7
8256,7
8574,7
9944,7
10045,7
10610,7
11207,7
1267,7
1367,7
2102,7
4030,7
4977,7
8513,7
9353,7
3813,7
5167,7
9478,7
142,7
925,7
3908,7
5676,7
10052,7
11036,7
11212,7
4944,7
6053,7
9937,7
10667,7
40,7
1636,7
1988,7
3195,7
5933,7
6886,7
7971,7
169,7
1353,7
2729,7
5339,7
8930,7
10808,7
8896,7
10456,7
11962,7
13802,7
980,7
1021,7
3791,7
4807,7
5237,7
7759,7
9776,7
250,7
8030,7
8206,7
10374,7
10411,7
12981,7
868,7
1026,7
10550,7
13803,7
4544,7
6197,7
7506,7
9058,7
9345,7
339,7
923,7
4356,7
4820,7
3757,7
4692,7
6719,7
10325,7
10943,7
2640,7
9276,7
10243,7
12531,7
235,7
871,7
6293,7
7112,7
7633,7
8834,7
12587,7
2447,7
5526,7
5954,7
6126,7
6430,7
8993,7
9481,7
11844,7
650,7
5657,7
6600,7
8381,7
8653,7
10248,7
12175,7
1087,7
1341,7
1855,7
5694,7
7911,7
10397,7
6801,7
7740,7
9491,7
10315,7
11430,7
2515,7
4627,7
4867,7
7795,7
11156,7
2822,7
3947,7
4849,7
4952,7
8385,7
8990,7
9794,7
9855,7
553,7
560,7
836,7
1938,7
2964,7
5385,7
5964,7
10056,7
10115,7
10709,7
2856,7
5702,7
6299,7
8824,7
644,7
1569,7
2418,7
6255,7
7053,7
9715,7
11315,7
