passengerId,longestRun
471,9
3749,9
12940,9
2580,9
2811,9
3475,9
6773,9
1699,9
3488,9
4391,9
5071,9
5345,9
580,9
2443,9
3089,9
7530,9
2249,9
2392,9
3561,9
5157,9
5513,9
8211,9
12210,9
481,9
970,9
2247,9
5995,9
6396,9
6866,9
6937,9
10597,9
1766,9
3691,9
5100,9
6010,9
1016,9
2848,9
5692,9
2625,9
3087,9
4061,9
5529,9
8042,9
10022,9
4401,9
4796,9
11954,9
3844,9
5605,9
5771,9
7571,9
9097,9
796,9
4321,9
7499,9
9562,9
10334,9
10371,9
11183,9
11897,9
756,9
1500,9
1823,9
3198,9
4181,9
4415,9
5926,9
6056,9
2484,9
5055,9
5490,9
7533,9
8977,9
9217,9
2522,9
3234,9
7818,9
11571,9
2842,9
5119,9
10449,9
11422,9
12373,9
300,9
1163,9
1489,9
1974,9
2778,9
3151,9
3582,9
7539,9
8127,9
8986,9
11201,9
3626,9
4925,9
1816,9
1889,9
2467,9
2526,9
2678,9
3595,9
3941,9
501,9
5759,9
6847,9
7489,9
8656,9
13838,9
1294,9
8895,9
811,9
2134,9
3666,9
10116,9
1363,9
1759,9
2727,9
4036,9
5768,9
7023,9
9873,9
11326,9
103,9
2497,9
5238,9
7556,9
7718,9
8115,9
8326,9
9712,9
10368,9
3548,9
4198,9
4317,9
7447,9
2692,9
3679,9
6522,9
5886,9
8947,9
663,9
2502,9
4526,9
7710,9
7742,9
1908,9
3891,9
4823,9
9919,9
285,9
1824,9
4387,9
7026,9
22,9
12088,9
319,9
1291,9
4028,9
4251,9
6071,9
8005,9
10683,9
233,9
6898,9
8375,9
6929,9
111,9
1942,9
3862,9
4784,9
6836,9
8595,9
9247,9
2064,9
5182,9
5755,9
6024,9
6553,9
8721,9
10310,9
827,9
1055,9
1244,9
2619,9
6014,9
6143,9
6394,9
6435,9
6946,9
7896,9
132,9
6560,9
7398,9
7560,9
8015,9
8200,9
696,9
882,9
1599,9
3349,9
5609,9
7347,9
1723,9
2082,9
2108,9
2840,9
3976,9
4435,9
8040,9
8165,9
9725,9
2329,9
3752,9
5047,9
6720,9
7854,9
512,9
1664,9
3025,9
4786,9
7725,9
7768,9
8830,9
1812,9
3147,9
4464,9
9864,9
212,9
3162,9
4569,9
5761,9
1434,9
3607,9
7733,9
10697,9
689,9
1770,9
2768,9
3197,9
9152,9
9493,9
5590,9
5612,9
5992,9
7286,9
8574,9
9055,9
9885,9
9944,9
636,9
6827,9
8204,9
8513,9
10833,9
205,9
4914,9
7660,9
9749,9
13696,9
3700,9
9833,9
5359,9
6579,9
2686,9
4645,9
5724,9
7894,9
12578,9
6745,9
10808,9
13456,9
1461,9
2519,9
2681,9
6824,9
8896,9
692,9
1021,9
1335,9
9932,9
11211,9
582,9
1273,9
3067,9
4118,9
8091,9
11594,9
12981,9
1026,9
2489,9
3399,9
4137,9
10963,9
13215,9
1467,9
2666,9
6086,9
7110,9
7657,9
1146,9
3269,9
3506,9
3649,9
8159,9
9091,9
9862,9
969,9
1028,9
5148,9
9947,9
10017,9
1191,9
5466,9
7703,9
620,9
846,9
871,9
1701,9
4159,9
9779,9
452,9
732,9
1167,9
3632,9
4027,9
5203,9
9357,9
507,9
2740,9
11192,9
163,9
191,9
2128,9
4739,9
6529,9
8273,9
9239,9
11214,9
959,9
2824,9
2105,9
2492,9
3816,9
6803,9
8614,9
9964,9
11043,9
430,9
989,9
2761,9
3039,9
4204,9
4324,9
5463,9
10447,9
6304,9
10512,9
11577,9
1475,9
2176,9
4318,9
8095,9
1490,9
4476,9
7503,9
7860,9
9300,9
1050,9
1252,9
309,9
4191,9
4445,9
5896,9
6345,9
607,9
2190,9
10484,9
11847,9
43,9
4534,9
5171,9
5494,9
6140,9
6479,9
7881,9
9790,9
10442,9
511,9
1052,9
8078,9
13682,9
1947,9
2524,9
9364,9
12862,9
2106,9
3404,9
5094,9
7558,9
8372,9
11193,9
12173,9
165,9
666,9
1182,9
1697,9
1703,9
5476,9
10350,9
11171,9
2036,9
3330,9
207,9
489,9
5124,9
1310,9
4793,9
7176,9
10764,9
11027,9
11307,9
4572,9
8365,9
8867,9
3199,9
4772,9
6085,9
2887,9
3805,9
5283,9
13627,9
2004,9
2968,9
5180,9
6893,9
7509,9
231,9
1406,9
1597,9
3141,9
7612,9
10040,9
324,9
1351,9
1967,9
8951,9
505,9
11811,9
1211,9
4500,9
5748,9
9125,9
695,9
8119,9
2490,9
4567,9
7653,9
8128,9
594,9
761,9
2444,9
5966,9
7139,9
3681,9
8521,9
9703,9
11284,9
698,9
