passengerId,longestRun
1238,8
1580,8
1645,8
3175,8
3997,8
4818,8
6357,8
7754,8
7833,8
9427,8
13623,8
243,8
540,8
3226,8
8105,8
1270,8
1618,8
1650,8
2572,8
4489,8
7879,8
10862,8
2259,8
4239,8
5074,8
8743,8
883,8
2655,8
3566,8
4000,8
5578,8
5682,8
5695,8
10632,8
12284,8
898,8
2914,8
6176,8
7987,8
10786,8
11143,8
11243,8
296,8
2035,8
2238,8
3242,8
4291,8
4396,8
4583,8
4612,8
7222,8
10605,8
513,8
1005,8
4624,8
5030,8
10530,8
974,8
4512,8
7131,8
9035,8
9324,8
5375,8
5571,8
7342,8
9006,8
11885,8
12014,8
5962,8
9405,8
11059,8
1198,8
4263,8
5038,8
5367,8
5417,8
7562,8
8172,8
12355,8
3043,8
4683,8
10180,8
385,8
939,8
5699,8
6460,8
6953,8
7550,8
10727,8
11072,8
28,8
183,8
2313,8
4326,8
7800,8
8976,8
9781,8
1243,8
1296,8
4424,8
4482,8
6342,8
8877,8
11496,8
11946,8
12286,8
2945,8
3706,8
6820,8
7594,8
988,8
7838,8
9443,8
10043,8
3346,8
6863,8
8006,8
8130,8
8747,8
2335,8
2439,8
3133,8
5396,8
8980,8
384,8
1019,8
6040,8
8426,8
9442,8
11111,8
908,8
1350,8
5405,8
7676,8
8967,8
9498,8
1866,8
5480,8
8674,8
2629,8
3284,8
4610,8
5080,8
6904,8
9840,8
12841,8
1260,8
2531,8
3054,8
3328,8
3741,8
6201,8
2675,8
11368,8
388,8
548,8
2753,8
5062,8
5374,8
6572,8
7418,8
91,8
409,8
1659,8
1820,8
6045,8
10415,8
3239,8
3814,8
12273,8
222,8
875,8
3108,8
3886,8
3905,8
6442,8
8511,8
10053,8
10747,8
10776,8
5282,8
7080,8
8004,8
9723,8
11888,8
13295,8
2517,8
5025,8
5500,8
7124,8
7210,8
8047,8
8658,8
8969,8
10358,8
11187,8
12910,8
225,8
2414,8
2774,8
6740,8
7792,8
8131,8
9053,8
9769,8
246,8
3991,8
6795,8
7938,8
9395,8
11105,8
2628,8
6350,8
8178,8
2192,8
2284,8
2549,8
2612,8
9166,8
9512,8
177,8
2998,8
5162,8
8722,8
2466,8
3734,8
6116,8
6774,8
10604,8
4469,8
4893,8
8271,8
906,8
5639,8
8218,8
12003,8
12032,8
774,8
935,8
1681,8
3261,8
3956,8
4162,8
8088,8
9340,8
10002,8
704,8
1145,8
1247,8
1491,8
9399,8
9418,8
10463,8
10869,8
259,8
797,8
3283,8
3648,8
4561,8
5499,8
13878,8
2775,8
4351,8
5811,8
7720,8
1302,8
1798,8
2183,8
2475,8
2763,8
4475,8
6481,8
7271,8
9088,8
2967,8
4438,8
5539,8
12574,8
1922,8
2256,8
2633,8
3172,8
6975,8
7611,8
7780,8
11633,8
182,8
2213,8
3032,8
10112,8
10294,8
218,8
440,8
