passengerId,longestRun
471,8
3749,8
3997,8
243,8
2580,8
3475,8
6773,8
1699,8
2996,8
3488,8
4391,8
5071,8
5345,8
580,8
3089,8
5074,8
7530,8
2392,8
2655,8
5157,8
8211,8
970,8
6396,8
6866,8
6937,8
7987,8
10597,8
10786,8
296,8
1766,8
3691,8
5100,8
10605,8
1016,8
2848,8
5692,8
10530,8
2625,8
3087,8
4061,8
5529,8
8042,8
10022,8
4401,8
4796,8
12014,8
3844,8
7571,8
11059,8
796,8
4321,8
5038,8
7499,8
9562,8
10334,8
10371,8
11183,8
11897,8
1500,8
1823,8
3198,8
4181,8
4415,8
5926,8
2484,8
5055,8
5490,8
7533,8
8977,8
2522,8
3234,8
7800,8
7818,8
11571,8
2842,8
4482,8
5119,8
6342,8
11422,8
11496,8
11946,8
12373,8
1163,8
1489,8
1974,8
2778,8
3706,8
7539,8
8127,8
8986,8
11201,8
4925,8
1816,8
1889,8
2467,8
2526,8
3346,8
3941,8
501,8
5396,8
6847,8
7489,8
8656,8
13838,8
1294,8
8426,8
8895,8
811,8
3666,8
1363,8
1759,8
2727,8
4036,8
5768,8
7023,8
9873,8
11326,8
103,8
8115,8
8326,8
10368,8
12841,8
4198,8
4317,8
7447,8
2692,8
3679,8
6522,8
5374,8
8947,8
2502,8
10415,8
1908,8
3891,8
4823,8
9919,8
285,8
875,8
1824,8
3586,8
6442,8
7026,8
22,8
727,8
8004,8
13295,8
319,8
1291,8
4028,8
4251,8
10683,8
233,8
7792,8
9053,8
9769,8
246,8
6929,8
7938,8
9395,8
111,8
1942,8
3862,8
6836,8
6993,8
2192,8
5182,8
5755,8
6024,8
6553,8
8721,8
10310,8
1244,8
2619,8
6014,8
6143,8
6435,8
6946,8
7896,8
132,8
3734,8
8200,8
882,8
1599,8
3349,8
5609,8
7347,8
2082,8
2840,8
3261,8
3956,8
3976,8
4162,8
4435,8
8040,8
8088,8
8165,8
9725,8
1145,8
1247,8
2329,8
3752,8
5047,8
7854,8
10463,8
10871,8
259,8
512,8
1664,8
3025,8
4786,8
7720,8
8830,8
768,8
1812,8
2183,8
3593,8
4464,8
9864,8
212,8
2155,8
3162,8
4569,8
5761,8
1434,8
3607,8
6975,8
7611,8
7780,8
10697,8
11633,8
689,8
2768,8
3197,8
9152,8
10294,8
218,8
5590,8
5612,8
5992,8
7286,8
9055,8
9885,8
636,8
1089,8
8204,8
10833,8
205,8
2699,8
4914,8
6146,8
7660,8
9749,8
13696,8
3700,8
3413,8
5359,8
6579,8
2686,8
4645,8
5724,8
6711,8
7894,8
12578,8
6745,8
13456,8
1461,8
2519,8
4991,8
6824,8
8160,8
1335,8
9932,8
582,8
3067,8
4118,8
5440,8
8091,8
10802,8
1628,8
2489,8
3399,8
4137,8
10507,8
1467,8
7110,8
7657,8
292,8
1146,8
3269,8
3506,8
3649,8
4157,8
8159,8
9091,8
9862,8
969,8
1028,8
5148,8
6017,8
7735,8
9947,8
3534,8
5466,8
9650,8
846,8
1701,8
4159,8
5545,8
9779,8
452,8
1167,8
3632,8
4027,8
5203,8
9357,8
507,8
544,8
2740,8
9404,8
163,8
191,8
2985,8
4739,8
8273,8
9239,8
13657,8
959,8
1357,8
2824,8
2492,8
3816,8
6803,8
11043,8
430,8
989,8
2761,8
2930,8
3039,8
4204,8
4324,8
5463,8
3676,8
5243,8
6304,8
10512,8
11577,8
10493,8
11215,8
11880,8
14060,8
299,8
3243,8
4318,8
8095,8
4476,8
7503,8
7860,8
9300,8
1050,8
9513,8
10430,8
1189,8
4191,8
4445,8
5896,8
6345,8
10685,8
5789,8
8237,8
11847,8
4534,8
5171,8
5494,8
6479,8
7881,8
9790,8
1052,8
1904,8
6335,8
8078,8
11262,8
12687,8
13682,8
1947,8
2524,8
9627,8
12862,8
3404,8
7558,8
8372,8
11193,8
11784,8
12173,8
666,8
1182,8
1697,8
1703,8
5476,8
10350,8
11171,8
843,8
3330,8
8519,8
9238,8
489,8
1649,8
5124,8
9668,8
13194,8
659,8
1310,8
2241,8
4793,8
6077,8
7176,8
10764,8
11027,8
11307,8
2932,8
4572,8
4740,8
8867,8
3199,8
4772,8
6085,8
1858,8
3805,8
4668,8
5283,8
11370,8
13627,8
2004,8
4382,8
5180,8
6893,8
231,8
1406,8
1597,8
