passengerId,longestRun
463,4
7340,4
10206,4
11141,4
13285,4
13289,4
623,4
737,4
1483,4
1990,4
3179,4
4219,4
8932,4
9182,4
10230,4
10462,4
12006,4
13261,4
14075,4
1139,4
2711,4
7387,4
13009,4
13483,4
13648,4
14714,4
15173,4
251,4
2923,4
3796,4
3986,4
4078,4
5223,4
7644,4
8911,4
9946,4
11713,4
458,4
879,4
2096,4
2833,4
3425,4
6301,4
6962,4
8665,4
8678,4
9206,4
10395,4
10788,4
10815,4
13398,4
13504,4
13795,4
14713,4
14752,4
14779,4
1157,4
2027,4
3042,4
6722,4
7567,4
10257,4
13468,4
15070,4
15146,4
133,4
4799,4
4838,4
5670,4
5929,4
8409,4
8950,4
9338,4
11550,4
78,4
322,4
2396,4
8627,4
10443,4
10558,4
12559,4
14760,4
673,4
1533,4
4126,4
4259,4
5934,4
7817,4
12085,4
1199,4
1743,4
3441,4
3601,4
5298,4
6157,4
11452,4
12008,4
13494,4
108,4
1331,4
3661,4
4452,4
4773,4
6754,4
7202,4
8935,4
11121,4
14064,4
193,4
530,4
2225,4
3235,4
6005,4
8396,4
12782,4
14715,4
101,4
1165,4
5918,4
6419,4
11106,4
11174,4
12362,4
15130,4
1226,4
3026,4
4169,4
4637,4
5151,4
5785,4
8352,4
8654,4
8681,4
11234,4
12447,4
436,4
1175,4
2209,4
4208,4
4443,4
5936,4
7460,4
7599,4
9207,4
9926,4
10011,4
10295,4
11103,4
11838,4
12030,4
13045,4
13665,4
13775,4
14056,4
14642,4
14776,4
15096,4
596,4
762,4
1274,4
1415,4
4829,4
6667,4
9081,4
10186,4
10680,4
11124,4
12948,4
787,4
2349,4
2962,4
5337,4
6152,4
6695,4
9434,4
1307,4
2015,4
5028,4
5663,4
9387,4
9538,4
9909,4
12511,4
12859,4
15071,4
76,4
723,4
4197,4
5642,4
5651,4
8247,4
10544,4
10739,4
11241,4
12555,4
14644,4
1634,4
3411,4
3811,4
5066,4
8643,4
9318,4
10228,4
12271,4
12385,4
13038,4
2189,4
4408,4
4830,4
5024,4
5123,4
5258,4
7895,4
8997,4
10210,4
12103,4
12504,4
14096,4
159,4
3783,4
3922,4
6167,4
6509,4
7257,4
9482,4
9716,4
11165,4
2371,4
6949,4
7424,4
9378,4
11367,4
13426,4
236,4
329,4
1056,4
1873,4
2198,4
3258,4
4240,4
5891,4
8022,4
8391,4
11308,4
12023,4
12429,4
336,4
2409,4
3196,4
7786,4
7940,4
8198,4
10539,4
12466,4
1838,4
3037,4
3500,4
4446,4
5003,4
5307,4
8067,4
9235,4
11151,4
11423,4
12564,4
14669,4
417,4
3865,4
6852,4
7106,4
7583,4
7856,4
8774,4
10913,4
13431,4
3711,4
5333,4
5370,4
6495,4
6880,4
8452,4
9226,4
13297,4
1925,4
2668,4
7699,4
7823,4
8155,4
8773,4
1249,4
4720,4
4837,4
9078,4
9413,4
9674,4
11531,4
12227,4
209,4
2242,4
3200,4
7683,4
9451,4
11342,4
13228,4
14775,4
4521,4
5660,4
7065,4
7081,4
11135,4
11566,4
11690,4
13746,4
93,4
2724,4
8526,4
9878,4
10982,4
12777,4
15061,4
346,4
476,4
2609,4
4455,4
5524,4
5678,4
5786,4
9138,4
9847,4
10495,4
14730,4
654,4
2404,4
2896,4
3222,4
3495,4
3504,4
7241,4
7758,4
8150,4
8498,4
11927,4
12583,4
12875,4
13229,4
13279,4
13318,4
13406,4
3567,4
5640,4
8480,4
9548,4
9702,4
12241,4
13015,4
1425,4
4498,4
4698,4
10079,4
10236,4
10281,4
152,4
671,4
4733,4
7119,4
10410,4
10664,4
11252,4
12431,4
12432,4
12513,4
14681,4
747,4
1512,4
2045,4
4185,4
6480,4
7691,4
11764,4
325,4
2483,4
3095,4
7367,4
8893,4
10586,4
12045,4
12168,4
748,4
1170,4
1382,4
1590,4
2796,4
3121,4
4987,4
7749,4
8523,4
9678,4
11805,4
12440,4
14757,4
4428,4
4472,4
5306,4
5879,4
6902,4
7570,4
9291,4
11196,4
12123,4
13397,4
13689,4
14020,4
1595,4
3449,4
6234,4
10792,4
11023,4
11585,4
12414,4
1516,4
2957,4
3452,4
8943,4
10666,4
12565,4
3060,4
3570,4
4312,4
5791,4
5968,4
6318,4
6457,4
7078,4
8176,4
9076,4
11271,4
12853,4
13887,4
1047,4
2603,4
5336,4
5341,4
6227,4
6837,4
7230,4
7769,4
9279,4
9283,4
9983,4
2698,4
3058,4
3210,4
3446,4
4680,4
4775,4
5114,4
6223,4
10187,4
10556,4
11674,4
13533,4
2059,4
4757,4
5144,4
5621,4
6194,4
7008,4
10639,4
10663,4
13424,4
13702,4
13,4
1663,4
2318,4
2956,4
3231,4
4297,4
4487,4
5193,4
7084,4
7857,4
9317,4
9328,4
9907,4
10019,4
16,4
