passengerId,longestRun
2659,1
6397,1
6620,1
13832,1
14450,1
14832,1
15447,1
2999,1
6623,1
10081,1
11500,1
12367,1
12471,1
12611,1
12626,1
12715,1
14148,1
14423,1
14876,1
15003,1
15004,1
15100,1
15254,1
31,1
9162,1
11639,1
11936,1
12393,1
12998,1
13207,1
14324,1
14377,1
14420,1
14837,1
14997,1
15296,1
85,1
2025,1
8779,1
9169,1
12366,1
13465,1
14315,1
14809,1
14958,1
11482,1
11928,1
12249,1
12322,1
14944,1
15292,1
15429,1
3790,1
7404,1
8701,1
9181,1
10090,1
12207,1
13500,1
14054,1
14124,1
14365,1
14458,1
14846,1
14874,1
15026,1
15221,1
15462,1
8534,1
10882,1
11402,1
11459,1
11487,1
13313,1
13544,1
14477,1
14812,1
15216,1
6378,1
10947,1
12238,1
13701,1
14556,1
10293,1
10912,1
11405,1
11468,1
12315,1
13022,1
14437,1
15091,1
15270,1
6913,1
11609,1
14085,1
15491,1
155,1
2606,1
8458,1
8755,1
12943,1
14332,1
14589,1
14801,1
15093,1
15202,1
15470,1
15497,1
2888,1
6639,1
8354,1
10290,1
11941,1
12796,1
12837,1
12854,1
13066,1
13368,1
14336,1
14935,1
115,1
2907,1
6933,1
12267,1
13220,1
13377,1
13782,1
14410,1
14999,1
15479,1
81,1
7048,1
8412,1
10096,1
12287,1
13027,1
14180,1
14402,1
14555,1
15060,1
15253,1
2052,1
11467,1
12961,1
14117,1
14160,1
14687,1
14814,1
15234,1
8622,1
11693,1
12269,1
12885,1
12913,1
13371,1
14141,1
14177,1
14302,1
2386,1
5845,1
5880,1
5884,1
12914,1
13052,1
14419,1
14455,1
15024,1
15062,1
15219,1
15242,1
15260,1
15262,1
15404,1
3795,1
6300,1
11494,1
12865,1
12926,1
13301,1
13523,1
14062,1
14192,1
14318,1
15073,1
15263,1
15426,1
2871,1
3252,1
8608,1
9161,1
11204,1
11406,1
13040,1
13051,1
13081,1
14140,1
3270,1
5875,1
6948,1
11624,1
11997,1
13331,1
13347,1
14961,1
15051,1
15485,1
2331,1
5823,1
8438,1
9165,1
11626,1
11677,1
12337,1
12951,1
14333,1
14337,1
14391,1
14808,1
14888,1
15040,1
15083,1
15405,1
15440,1
44,1
192,1
6988,1
7250,1
8415,1
9106,1
9147,1
14345,1
14871,1
15108,1
15224,1
15267,1
15454,1
2804,1
9126,1
11240,1
13422,1
14193,1
14565,1
14813,1
10092,1
11259,1
11260,1
11475,1
12873,1
14102,1
14105,1
14462,1
3228,1
9103,1
13312,1
14575,1
14830,1
14917,1
2920,1
3792,1
6254,1
7304,1
8460,1
10251,1
12219,1
14831,1
15228,1
5897,1
6717,1
9178,1
14370,1
14598,1
14860,1
15401,1
6629,1
7032,1
8419,1
11461,1
12368,1
12889,1
14351,1
14513,1
14824,1
14904,1
14945,1
15085,1
15438,1
1290,1
6178,1
6606,1
11441,1
11975,1
12639,1
13344,1
13589,1
14327,1
14608,1
14977,1
3240,1
8780,1
9193,1
11437,1
11491,1
12965,1
14870,1
15029,1
15452,1
15474,1
6273,1
10049,1
10209,1
12894,1
12962,1
12980,1
14035,1
14328,1
14415,1
15283,1
2013,1
2828,1
7989,1
10635,1
12888,1
13439,1
13517,1
14139,1
14436,1
14453,1
14474,1
9578,1
10007,1
12921,1
12972,1
13000,1
14197,1
14564,1
15046,1
15097,1
1588,1
6744,1
10286,1
13374,1
13531,1
13575,1
