passengerId,longestRun
2122,7
3918,7
4900,7
6336,7
6658,7
8592,7
897,7
1460,7
3698,7
8803,7
10703,7
8222,7
9517,7
11393,7
137,7
3098,7
5482,7
7066,7
7098,7
7910,7
8650,7
13898,7
1223,7
6154,7
7324,7
7576,7
11745,7
804,7
4357,7
5847,7
7584,7
9914,7
10264,7
12184,7
2874,7
8249,7
8482,7
10128,7
12530,7
1133,7
5211,7
6678,7
6911,7
8051,7
8231,7
9258,7
9470,7
10143,7
11194,7
12727,7
961,7
5222,7
5251,7
5427,7
6145,7
6939,7
9898,7
1653,7
2513,7
6689,7
6732,7
9968,7
1561,7
3124,7
4418,7
7497,7
8003,7
9435,7
9640,7
10162,7
11327,7
11911,7
12542,7
1537,7
1675,7
2200,7
9209,7
11057,7
11627,7
11876,7
11909,7
2261,7
8536,7
10018,7
10626,7
11119,7
13830,7
830,7
2007,7
3538,7
4293,7
7331,7
7604,7
9255,7
12328,7
1031,7
1892,7
3445,7
3685,7
5961,7
5981,7
6095,7
7188,7
7325,7
7613,7
8999,7
9714,7
10234,7
10414,7
10502,7
10651,7
13195,7
2018,7
3885,7
4230,7
7306,7
8123,7
406,7
412,7
784,7
5930,7
7796,7
11694,7
12057,7
587,7
731,7
1574,7
2697,7
4843,7
9687,7
688,7
3166,7
3359,7
5006,7
5756,7
6705,7
7242,7
8902,7
9551,7
10640,7
10654,7
10910,7
11213,7
11686,7
2650,7
3743,7
4758,7
5586,7
5758,7
5993,7
9446,7
9935,7
5037,7
5160,7
9027,7
9270,7
9508,7
916,7
1418,7
2644,7
3183,7
3481,7
3528,7
4267,7
5219,7
5852,7
11562,7
12192,7
13685,7
1877,7
2601,7
6528,7
7516,7
7684,7
8141,7
9205,7
9286,7
10950,7
11162,7
13644,7
1398,7
1890,7
2062,7
2496,7
4286,7
4874,7
6267,7
8255,7
9426,7
9523,7
9824,7
3076,7
3116,7
3990,7
4394,7
5105,7
6538,7
6668,7
8239,7
9264,7
11120,7
11717,7
13440,7
2168,7
3502,7
3621,7
4591,7
7600,7
9677,7
9689,7
1777,7
5843,7
333,7
707,7
1215,7
2227,7
2255,7
2726,7
4989,7
4994,7
5112,7
9629,7
11711,7
2532,7
4120,7
6616,7
8280,7
9039,7
10165,7
11948,7
12535,7
372,7
995,7
2407,7
3579,7
4606,7
5953,7
6469,7
7266,7
8917,7
9611,7
10037,7
12203,7
1583,7
6835,7
7159,7
7589,7
11829,7
12170,7
2042,7
2148,7
4376,7
4726,7
5266,7
5516,7
7123,7
7580,7
8811,7
11607,7
11615,7
13549,7
599,7
3244,7
4040,7
8037,7
8886,7
9642,7
12533,7
12558,7
224,7
519,7
1729,7
3817,7
4018,7
5442,7
10409,7
12340,7
1477,7
3140,7
3144,7
4076,7
4851,7
5620,7
8163,7
8672,7
10240,7
556,7
711,7
2038,7
4032,7
8516,7
9439,7
1206,7
2829,7
4246,7
4822,7
4828,7
5547,7
6125,7
9507,7
355,7
1542,7
2092,7
3155,7
5334,7
6097,7
7361,7
9732,7
10352,7
11250,7
291,7
1306,7
5595,7
7236,7
10480,7
11514,7
2635,7
3020,7
3753,7
4524,7
6718,7
7346,7
7555,7
7861,7
1122,7
2320,7
3798,7
5624,7
7343,7
12704,7
13249,7
1773,7
2239,7
4973,7
6177,7
10025,7
12408,7
8587,7
8982,7
10376,7
11572,7
12063,7
13251,7
3030,7
5496,7
7806,7
8208,7
9234,7
9624,7
9763,7
13571,7
1400,7
1427,7
1458,7
4349,7
4979,7
10318,7
1722,7
1878,7
3111,7
3987,7
4688,7
6508,7
7707,7
7789,7
10054,7
10791,7
11001,7
699,7
1608,7
1644,7
3978,7
4304,7
4877,7
6729,7
8987,7
10497,7
10572,7
2383,7
2455,7
3484,7
8402,7
9084,7
2102,7
2433,7
4030,7
4365,7
4977,7
7617,7
8492,7
9230,7
572,7
3813,7
5770,7
8185,7
13264,7
2422,7
3509,7
3602,7
4091,7
10737,7
13630,7
1130,7
1410,7
3557,7
5031,7
8784,7
9092,7
10283,7
10364,7
20,7
40,7
1988,7
3167,7
3415,7
3925,7
6506,7
6886,7
8217,7
9086,7
9981,7
11557,7
169,7
1171,7
3764,7
4355,7
5538,7
7349,7
11028,7
4258,7
6655,7
7490,7
10456,7
13471,7
13654,7
1245,7
2695,7
3439,7
3497,7
3791,7
6452,7
7759,7
432,7
1394,7
4038,7
4176,7
10000,7
10411,7
11048,7
7980,7
8742,7
10550,7
12374,7
12567,7
13791,7
647,7
1113,7
1968,7
2405,7
2464,7
2694,7
3871,7
3932,7
6583,7
6959,7
8374,7
9058,7
9444,7
944,7
1251,7
5347,7
8588,7
10035,7
10331,7
12112,7
3730,7
3827,7
3858,7
4136,7
4221,7
4631,7
8263,7
9622,7
9998,7
11037,7
11919,7
12341,7
634,7
3726,7
3833,7
3967,7
6199,7
7220,7
7362,7
11779,7
12230,7
12520,7
12531,7
235,7
1951,7
3473,7
5147,7
7112,7
9131,7
10271,7
1518,7
3075,7
3663,7
5954,7
6127,7
7578,7
7672,7
8044,7
650,7
1811,7
2803,7
8690,7
9191,7
12175,7
3135,7
5132,7
5694,7
6155,7
9402,7
10720,7
2499,7
5311,7
6879,7
7740,7
8563,7
8705,7
8941,7
10841,7
1642,7
3257,7
3369,7
4536,7
5488,7
5735,7
5924,7
7795,7
9690,7
10520,7
10742,7
11107,7
2451,7
2623,7
3947,7
5227,7
7165,7
7181,7
7420,7
8385,7
9327,7
9429,7
9794,7
11070,7
553,7
5385,7
5964,7
6149,7
6906,7
7029,7
8248,7
8844,7
10056,7
11304,7
