passengerId,longestRun
463,5
2142,5
4101,5
5518,5
7240,5
7253,5
7340,5
8389,5
10206,5
11141,5
13285,5
13289,5
623,5
1084,5
1483,5
1990,5
3179,5
4219,5
8932,5
9879,5
10121,5
10230,5
12006,5
13261,5
1139,5
1339,5
2711,5
3000,5
7387,5
13009,5
13483,5
13648,5
14714,5
15173,5
3796,5
4078,5
5223,5
5308,5
8109,5
8911,5
9946,5
10468,5
458,5
879,5
2096,5
2833,5
2924,5
3425,5
5217,5
6301,5
6962,5
8665,5
9206,5
10395,5
10788,5
11352,5
13398,5
13504,5
13795,5
14713,5
14752,5
14779,5
1157,5
2027,5
3042,5
6722,5
7567,5
9575,5
10257,5
13468,5
15070,5
15146,5
133,5
4799,5
4838,5
5670,5
5929,5
8409,5
8950,5
9338,5
11550,5
78,5
322,5
2396,5
3577,5
4167,5
5949,5
6142,5
8627,5
10558,5
12559,5
14760,5
673,5
2971,5
4259,5
6108,5
7817,5
12085,5
12401,5
12436,5
1199,5
1743,5
3441,5
3601,5
6188,5
11452,5
12008,5
13494,5
108,5
744,5
3661,5
4452,5
4773,5
7202,5
8935,5
11121,5
14064,5
193,5
530,5
1344,5
6005,5
8396,5
12080,5
12782,5
13594,5
14715,5
101,5
1165,5
5918,5
6419,5
8887,5
11106,5
11174,5
12362,5
15130,5
1226,5
3026,5
4169,5
4637,5
5151,5
5785,5
6664,5
8001,5
8352,5
8654,5
8681,5
10422,5
11234,5
1175,5
1426,5
4208,5
4443,5
5936,5
7460,5
7599,5
8514,5
9207,5
9926,5
10011,5
10295,5
10345,5
11103,5
11838,5
12030,5
13665,5
14642,5
14776,5
596,5
1415,5
4829,5
6667,5
9081,5
10680,5
11124,5
787,5
2349,5
5337,5
6695,5
9434,5
11636,5
1307,5
2015,5
2240,5
5663,5
7088,5
7237,5
9387,5
9538,5
9909,5
12511,5
12859,5
15071,5
76,5
723,5
914,5
5642,5
5651,5
8247,5
10739,5
11241,5
13416,5
14644,5
1634,5
3411,5
3811,5
5066,5
8303,5
8643,5
9318,5
10228,5
11675,5
12271,5
12385,5
13038,5
4408,5
4830,5
4866,5
5024,5
5258,5
7895,5
8997,5
10210,5
12103,5
12404,5
12504,5
159,5
3783,5
3922,5
7257,5
9482,5
9716,5
10487,5
11165,5
2371,5
3727,5
4779,5
5708,5
6949,5
7424,5
9016,5
9378,5
11367,5
13426,5
236,5
329,5
1873,5
2595,5
3258,5
4240,5
8022,5
8391,5
12023,5
15188,5
336,5
2228,5
2236,5
2409,5
3196,5
7005,5
7940,5
8198,5
8570,5
10539,5
11249,5
12935,5
1838,5
3037,5
3500,5
4446,5
5003,5
6716,5
8067,5
9235,5
11151,5
11423,5
11757,5
12564,5
14669,5
417,5
6852,5
7106,5
7856,5
8774,5
10913,5
13431,5
3711,5
5333,5
5370,5
6495,5
6880,5
8452,5
8825,5
9226,5
13297,5
1925,5
2113,5
2237,5
7699,5
7823,5
8155,5
13111,5
1249,5
1565,5
4720,5
4837,5
9078,5
9674,5
11531,5
209,5
604,5
3200,5
4718,5
7683,5
7787,5
9592,5
10469,5
11342,5
13228,5
14775,5
4521,5
5660,5
7033,5
7065,5
7081,5
10668,5
11135,5
11690,5
13746,5
93,5
2724,5
9878,5
10982,5
12777,5
15061,5
367,5
476,5
2791,5
4455,5
4882,5
5524,5
5678,5
5786,5
6954,5
7293,5
9138,5
9568,5
9847,5
14730,5
654,5
2404,5
2896,5
3222,5
3495,5
7241,5
8150,5
8498,5
12519,5
12875,5
13229,5
13279,5
13318,5
13406,5
5640,5
8480,5
9702,5
9726,5
11519,5
12241,5
13015,5
1425,5
3498,5
4498,5
4698,5
7203,5
7701,5
10079,5
10166,5
10236,5
10889,5
152,5
665,5
671,5
4733,5
7119,5
10421,5
10664,5
11252,5
13552,5
14681,5
2045,5
4185,5
4844,5
6480,5
7691,5
11314,5
15186,5
325,5
2483,5
3095,5
6706,5
7001,5
8893,5
10311,5
10586,5
10962,5
12045,5
12168,5
1170,5
1382,5
1590,5
2191,5
2796,5
3121,5
4987,5
9678,5
11766,5
14757,5
4428,5
4472,5
4898,5
5306,5
6902,5
7570,5
9291,5
11196,5
11391,5
12123,5
13397,5
13689,5
6234,5
7723,5
9758,5
10514,5
10792,5
11023,5
11585,5
12983,5
1516,5
3452,5
7087,5
8943,5
10666,5
