passengerId,longestRun
15447,1
12471,1
15429,1
15462,1
15491,1
15470,1
15497,1
15479,1
15404,1
15426,1
15485,1
15405,1
15440,1
15454,1
15401,1
15438,1
15452,1
15474,1
12462,1
15435,1
15471,1
12474,1
15465,1
15403,1
15478,1
12442,1
12491,1
12500,1
15482,1
12460,1
15432,1
12472,1
15413,1
15408,1
15466,1
15419,1
15463,1
15476,1
12475,1
15451,1
15458,1
15464,1
12445,1
15415,1
15495,1
15410,1
15468,1
15431,1
15469,1
15457,1
15460,1
15443,1
15473,1
15409,1
15439,1
12420,1
15441,1
15416,1
15453,1
12479,1
15414,1
12410,1
12487,1
15433,1
15496,1
12418,1
12441,1
15484,1
12480,1
15481,1
15422,1
15444,1
15406,1
15498,1
15434,1
15448,1
15461,1
15475,1
15488,1
15407,1
15420,1
12485,1
12425,1
12469,1
15423,1
15489,1
15418,1
15467,1
15477,1
15486,1
15490,1
15412,1
15446,1
15492,1
15417,1
15493,1
15500,1
12426,1
15428,1
15442,1
15487,1
12455,1
15437,1
15450,1
15411,1
15424,1
15436,1
12456,1
15472,1
15456,1
15427,1
12416,1
12490,1
15421,1
15445,1
15494,1
15499,1
15425,1
15455,1
15402,1
15430,1
15449,1
15483,1
12406,1
15480,1
15459,1
