passengerId,longestRun
5803,10
9376,10
9465,10
1507,10
2387,10
4161,10
7417,10
11280,10
1352,10
2996,10
5984,10
8257,10
9383,10
10798,10
1884,10
1977,10
4957,10
255,10
588,10
3028,10
3105,10
6832,10
8229,10
1466,10
8450,10
8927,10
9721,10
11014,10
918,10
5457,10
8146,10
9433,10
10267,10
10435,10
375,10
876,10
2173,10
4713,10
11478,10
1700,10
1863,10
3431,10
1404,10
8961,10
4153,10
6737,10
874,10
2662,10
4088,10
4896,10
8698,10
2180,10
2463,10
497,10
4083,10
6855,10
1030,10
2752,10
3403,10
3624,10
12582,10
5212,10
6011,10
6936,10
831,10
1269,10
1927,10
6865,10
7122,10
8822,10
12298,10
2322,10
4199,10
11823,10
5448,10
1085,10
2323,10
4899,10
6956,10
8782,10
10010,10
7020,10
9601,10
11282,10
2701,10
3353,10
5069,10
5328,10
5465,10
5841,10
602,10
6896,10
8351,10
13781,10
3216,10
4047,10
4227,10
5765,10
822,10
2127,10
10684,10
10760,10
2031,10
3586,10
6465,10
9653,10
727,10
1796,10
1961,10
2521,10
2725,10
4203,10
12146,10
625,10
6503,10
7551,10
8851,10
232,10
9988,10
11026,10
855,10
2181,10
5478,10
6993,10
8399,10
4384,10
4655,10
6960,10
2109,10
3293,10
6515,10
8010,10
5354,10
8751,10
10235,10
1626,10
2886,10
6778,10
6932,10
2760,10
3206,10
3421,10
3636,10
3923,10
10871,10
2054,10
2614,10
2781,10
10613,10
11917,10
1391,10
1504,10
2780,10
3208,10
4338,10
768,10
3593,10
10407,10
11050,10
2155,10
4614,10
1616,10
2575,10
3754,10
7616,10
10975,10
1323,10
4288,10
5082,10
5231,10
9157,10
1682,10
1089,10
3720,10
4420,10
11142,10
11332,10
852,10
2158,10
4565,10
4672,10
6146,10
998,10
1082,10
2879,10
4202,10
7595,10
9309,10
1956,10
6764,10
9052,10
9707,10
839,10
2326,10
9980,10
4620,10
2712,10
5564,10
10104,10
10802,10
10899,10
570,10
6088,10
9660,10
966,10
6308,10
7559,10
10458,10
4603,10
1499,10
6994,10
2613,10
3534,10
4125,10
6181,10
6323,10
4765,10
6043,10
544,10
1930,10
4529,10
9385,10
2985,10
10767,10
258,10
1232,10
7520,10
9305,10
8912,10
10394,10
1420,10
2930,10
3635,10
6833,10
6985,10
9539,10
419,10
5054,10
5489,10
7667,10
7859,10
1128,10
4322,10
4494,10
7831,10
8909,10
9858,10
2153,10
4623,10
5594,10
2743,10
4130,10
3694,10
9513,10
154,10
1181,10
1189,10
1326,10
4017,10
4249,10
6414,10
455,10
484,10
5572,10
8474,10
1827,10
7148,10
3612,10
7903,10
4037,10
5446,10
5744,10
10016,10
5941,10
6471,10
8196,10
843,10
854,10
1831,10
2620,10
5471,10
8519,10
1635,10
4930,10
4933,10
6256,10
8189,10
2241,10
2336,10
2556,10
4113,10
937,10
2932,10
3163,10
3301,10
5409,10
7538,10
486,10
1487,10
1966,10
2567,10
1858,10
3634,10
5372,10
7842,10
3122,10
4059,10
6006,10
17,10
3451,10
3902,10
4576,10
5342,10
7774,10
10909,10
4023,10
5661,10
8262,10
9095,10
1293,10
1403,10
2244,10
2269,10
5800,10
7645,10
5560,10
5943,10
8246,10
1850,10
6571,10
8544,10
9394,10
1369,10
3316,10
8373,10
11035,10
4075,10
10479,10
2906,10
7379,10
1789,10
4440,10
9994,10
1833,10
5630,10
7603,10
7724,10
8446,10
1096,10
3513,10
4916,10
5956,10
7638,10
8202,10
173,10
4215,10
4690,10
5795,10
2046,10
3653,10
9973,10
10024,10
757,10
3889,10
4066,10
4313,10
6816,10
23,10
719,10
5022,10
7713,10
8885,10
2576,10
4550,10
6385,10
648,10
2988,10
3024,10
6388,10
9259,10
9271,10
10033,10
856,10
2214,10
5072,10
7986,10
9619,10
10496,10
247,10
7620,10
7814,10
4058,10
5549,10
7180,10
439,10
794,10
2333,10
4651,10
5376,10
5912,10
6102,10
9495,10
9875,10
1790,10
3188,10
129,10
2951,10
4035,10
6478,10
8252,10
9989,10
13819,10
1742,10
2258,10
2345,10
3357,10
11396,10
1058,10
1209,10
5058,10
1638,10
5522,10
5693,10
8520,10
779,10
1609,10
10465,10
11528,10
3526,10
8645,10
814,10
1825,10
2769,10
4402,10
4981,10
5696,10
6120,10
7629,10
8958,10
9127,10
4932,10
4087,10
5669,10
6752,10
10086,10
2290,10
4052,10
6899,10
8368,10
3618,10
4168,10
4272,10
8233,10
9874,10
812,10
9600,10
2901,10
4148,10
4370,10
4404,10
5996,10
7626,10
8276,10
167,10
394,10
3935,10
5426,10
7138,10
11300,10
1389,10
3016,10
10308,10
11472,10
245,10
4270,10
5201,10
9083,10
1126,10
1368,10
2033,10
6372,10
3994,10
5733,10
1558,10
4278,10
121,10
2505,10
5434,10
6380,10
8584,10
11126,10
351,10
1592,10
6870,10
7060,10
8810,10
697,10
95,10
740,10
2669,10
4563,10
2125,10
3322,10
7563,10
10023,10
1177,10
1587,10
3253,10
3713,10
1283,10
352,10
2870,10
3477,10
6431,10
8268,10
933,10
1308,10
3302,10
9064,10
9472,10
490,10
2285,10
5352,10
8823,10
1173,10
1631,10
3569,10
3979,10
5240,10
2441,10
5508,10
5894,10
203,10
5175,10
5483,10
7864,10
712,10
3992,10
8349,10
334,10
592,10
2592,10
5747,10
8553,10
272,10
735,10
1383,10
2710,10
5623,10
7544,10
109,10
254,10
1617,10
2795,10
5406,10
534,10
3019,10
749,10
3995,10
170,10
1268,10
1544,10
4634,10
5963,10
2527,10
3424,10
3544,10
4449,10
865,10
5430,10
6070,10
6468,10
7094,10
10705,10
58,10
726,10
3145,10
4362,10
6453,10
6986,10
8515,10
9030,10
204,10
421,10
1152,10
1794,10
4213,10
83,10
369,10
3903,10
10576,10
6242,10
2379,10
6444,10
8736,10
3680,10
5021,10
6915,10
7671,10
546,10
805,10
2946,10
4089,10
6750,10
4165,10
6475,10
9746,10
242,10
5118,10
8714,10
1106,10
3948,10
5634,10
6251,10
5991,10
7502,10
79,10
1070,10
3942,10
3968,10
4665,10
9026,10
3737,10
4112,10
7111,10
9049,10
12144,10
2276,10
3950,10
1112,10
4953,10
1428,10
3174,10
3348,10
4388,10
4580,10
7813,10
11099,10
3295,10
8833,10
3578,10
5233,10
11063,10
11600,10
184,10
1836,10
4346,10
700,10
1568,10
3312,10
10908,10
4341,10
7756,10
7777,10
681,10
5002,10
5681,10
8013,10
11276,10
5919,10
172,10
716,10
7822,10
9050,10
7627,10
8294,10
8517,10
5275,10
5721,10
9704,10
2002,10
3901,10
4331,10
8289,10
1900,10
4941,10
9381,10
9599,10
2570,10
2982,10
4373,10
6033,10
11359,10
917,10
932,10
2973,10
4234,10
11324,10
2184,10
5530,10
7043,10
3688,10
4421,10
8261,10
1359,10
1656,10
3046,10
4484,10
5990,10
6459,10
2487,10
5431,10
6819,10
7166,10
